image,film,ligand,sa,kd,l
mf#rh#11539#L#flum#5642#05,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#06,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#07,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#08,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#09,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#10,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#11,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#12,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#13,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#14,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#15,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#16,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#17,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#18,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#19,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#20,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#21,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#22,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#23,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#24,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#25,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#26,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#27,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#28,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#29,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5642#30,mf5642,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#00a,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#00b,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#00c,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#00d,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#00e,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#00f,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#00g,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#00h,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#00i,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#00j,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#31,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#32,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#33,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#34,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#35,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#36,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#37,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#38,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#39,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#40,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#41,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#42,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#43,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#44,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#45,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#46,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#47,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#48,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#49,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#50,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#51,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#52,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#53,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#54,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#55,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#56,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#57,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#58,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#59,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#60,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#61,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#62,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#63,mf5643,flum,78.6,2,0.9
mf#rh#11539#L#flum#5643#64,mf5643,flum,78.6,2,0.9
,
mf#rh#11539#L#pire#5658#01,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#02,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#03,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#04,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#05,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#06,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#07,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#08,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#09,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#10,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#11,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#12,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#13,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#14,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#15,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#16,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#17,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#18,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#19,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#20,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#21,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#22,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#23,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#24,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#25,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#26,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#27,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#28,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#29,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#30,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#31,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#32,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#33,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#34,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5658#35,mf5658,pire,79,3,10.81
mf#rh#11539#L#pire#5659#36,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#37,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#38,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#39,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#40,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#41,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#42,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#43,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#44,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#45,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#46,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#47,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#48,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#49,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#50,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#51,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#52,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#53,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#54,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#55,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#56,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#57,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#58,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#59,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#60,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#61,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#62,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#63,mf5659,pire,79,3,10.81
mf#rh#11539#L#pire#5659#64,mf5659,pire,79,3,10.81
,
mf#rh#11539#L#oxot#5664#01,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#02,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#03,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#04,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#05,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#06,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#07,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#08,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#09,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#10,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#11,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#12,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#13,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#14,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#15,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#16,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#17,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#18,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#19,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#20,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#21,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#22,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#23,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#24,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#25,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#26,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#27,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#28,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#29,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#30,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#31,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#32,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#33,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#34,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5664#35,mf5664,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#36,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#37,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#38,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#39,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#40,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#41,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#42,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#43,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#44,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#45,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#46,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#47,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#48,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#49,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#50,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#51,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#52,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#53,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#54,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#55,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#56,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#57,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#58,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#59,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#60,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#61,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#62,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#63,mf5665,oxot,86.4,0.8,1.66
mf#rh#11539#L#oxot#5665#64,mf5665,oxot,86.4,0.8,1.66
,
mf#rh#11539#L#damp#5644#01,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#02,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#03,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#04,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#05,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#06,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#07,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#08,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#09,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#10,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#11,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#12,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#13,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#14,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#15,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#16,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#17,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#18,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#19,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#20,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#21,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#22,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#23,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#24,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#25,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#26,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#27,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#28,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#29,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#30,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#31,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#32,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#33,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#34,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#35,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#36,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#37,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#38,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#39,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5644#40,mf5644,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#41,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#42,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#43,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#44,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#45,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#46,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#47,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#48,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#49,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#50,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#51,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#52,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#53,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#54,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#55,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#56,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#57,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#58,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#59,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#60,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#61,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#62,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#63,mf5645,damp,80.5,0.2,1.07
mf#rh#11539#L#damp#5645#64,mf5645,damp,80.5,0.2,1.07
,
mf#rh#11539#L#epi#5672#01,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#02,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#03,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#04,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#05,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#06,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#07,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#08,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#09,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#10,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#11,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#12,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#13,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#14,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#15,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#16,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#17,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#18,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#19,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#20,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#21,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#22,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#23,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#24,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#25,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#26,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#27,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#28,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#29,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#30,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#31,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#32,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#33,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#34,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5672#35,mf5672,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#36,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#37,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#38,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#39,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#40,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#41,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#42,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#43,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#44,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#45,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#46,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#47,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#48,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#49,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#50,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#51,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#52,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#53,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#54,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#55,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#56,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#57,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#58,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#59,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#60,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#61,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#62,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#63,mf5673,epi,56.2,0.02,0.13
mf#rh#11539#L#epi#5673#64,mf5673,epi,56.2,0.02,0.13
,
mf#rh#11539#L#praz#5662#01,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#02,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#03,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#04,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#05,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#06,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#07,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#08,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#09,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#10,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#11,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#12,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#13,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#14,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#15,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#16,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#17,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#18,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#19,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#20,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#21,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#22,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#23,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#24,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#25,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#26,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#27,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#28,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#29,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#30,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#31,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#32,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#33,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#34,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5662#35,mf5662,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#36,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#37,mf5663,praz,80.5,0.2,0.25
mf#rh#11539#L#praz#5663#38,mf5663,praz,80.5,0.2,0.25
