,name,number
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#HG#MR3S4#R#pire#9633#09#L.TIF,102.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#epib#4927#03#L.TIF,103.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#cgp5#4968#09#L.TIF,104.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#uk14#4907#06#L.TIF,105.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#uk14#4910#21#L.TIF,106.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#uk14#4909#16#L.TIF,107.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#uk14#4908#13#L.TIF,108.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#sr95#6528#09#L.TIF,109.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#sch2#4949#17#L.TIF,110.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#dpmg#5013#11#L.TIF,111.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#ly34#4940#19#L.TIF,112.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#dpmg#5012#08#L.TIF,113.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#dpat#4987#04#L.TIF,114.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#kain#4979#15#L.TIF,115.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#ly34#4938#11#L.TIF,116.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#keta#4963#11#L.TIF,117.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#afdx#4912#02#L.TIF,118.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#uk14#4908#09#L.TIF,119.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#epib#4929#17#L.TIF,120.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#rx82#4994#14#L.TIF,121.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#sr95#6528#06#L.TIF,122.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#rx82#4992#05#L.TIF,123.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#sch2#4949#15#L.TIF,124.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#damp#4959#14#L.TIF,125.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#epib#4931#22#L.TIF,126.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#HG#MR3S4#R#pire#9634#13#L.TIF,127.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#rx82#4994#17#L.TIF,128.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#HG#MR3S4#R#pire#9637#23#L.TIF,129.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#sr95#6527#04#L.TIF,130.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#uk14#4907#05#L.TIF,131.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#praz#4972#07#L.TIF,132.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#dpmg#5016#23#L.TIF,133.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#afdx#4913#10#L.TIF,134.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#oxot#4954#17#L.TIF,135.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#dpat#4989#17#L.TIF,136.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#dpat#4989#15#L.TIF,137.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#dpmg#5013#12#L.TIF,138.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#ly34#4940#21#L.TIF,139.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#dpat#4987#03#L.TIF,140.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#sr95#6532#18#L.TIF,141.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#oxot#4952#06#L.TIF,142.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#dpmg#5014#15#L.TIF,143.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#kain#4977#07#L.TIF,144.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#oxot#4952#07#L.TIF,145.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#epib#4928#12#L.TIF,146.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#dpmg#5013#10#L.TIF,147.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#dpat#4988#13#L.TIF,148.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#mk80#4942#05#L.TIF,149.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#keta#4962#07#L.TIF,150.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#ampa#4986#22#L.TIF,151.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#flum#4934#15#L.TIF,152.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#musc#6472#24#L.TIF,153.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#uk14#4909#14#L.TIF,154.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#dpat#4987#07#L.TIF,155.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#afdx#4916#22#L.TIF,156.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#rx82#4995#21#L.TIF,157.0
0,/data1/users/tfunck/receptor/MR3/img_lin/R_slab_4/QR#hg#MR3s4#R#cgp5#4971#25#L.TIF,158.0
